estudiante_id,nombre,apellido,email,inscripcion,beca,bootcamp_id
4889,nombre4888,apelido4888,nombre4888.apelido4888@python.com,2019-09-14,False,139
4890,nombre4889,apelido4889,nombre4889.apelido4889@python.com,2019-07-10,True,191
4891,nombre4890,apelido4890,nombre4890.apelido4890@python.com,2019-09-17,False,1
4892,nombre4891,apelido4891,nombre4891.apelido4891@python.com,2019-11-27,True,11
4893,nombre4892,apelido4892,nombre4892.apelido4892@python.com,2019-01-16,True,108
4894,nombre4893,apelido4893,nombre4893.apelido4893@python.com,2019-11-01,True,76
4895,nombre4894,apelido4894,nombre4894.apelido4894@python.com,2019-11-03,True,7
4896,nombre4895,apelido4895,nombre4895.apelido4895@python.com,2019-03-13,False,84
4897,nombre4896,apelido4896,nombre4896.apelido4896@python.com,2019-03-23,True,48
4898,nombre4897,apelido4897,nombre4897.apelido4897@python.com,2019-10-06,False,146
4899,nombre4898,apelido4898,nombre4898.apelido4898@python.com,2019-04-20,True,41
4900,nombre4899,apelido4899,nombre4899.apelido4899@python.com,2019-12-08,True,94
4901,nombre4900,apelido4900,nombre4900.apelido4900@python.com,2019-11-13,False,72
4902,nombre4901,apelido4901,nombre4901.apelido4901@python.com,2019-10-06,True,40
4903,nombre4902,apelido4902,nombre4902.apelido4902@python.com,2019-03-16,False,124
4904,nombre4903,apelido4903,nombre4903.apelido4903@python.com,2019-12-27,True,145
4905,nombre4904,apelido4904,nombre4904.apelido4904@python.com,2019-06-15,True,67
4906,nombre4905,apelido4905,nombre4905.apelido4905@python.com,2019-10-12,True,133
4907,nombre4906,apelido4906,nombre4906.apelido4906@python.com,2019-07-12,True,63
4908,nombre4907,apelido4907,nombre4907.apelido4907@python.com,2019-07-20,True,124
4909,nombre4908,apelido4908,nombre4908.apelido4908@python.com,2019-05-15,True,17
4910,nombre4909,apelido4909,nombre4909.apelido4909@python.com,2019-08-21,True,36
4911,nombre4910,apelido4910,nombre4910.apelido4910@python.com,2019-10-31,False,162
4912,nombre4911,apelido4911,nombre4911.apelido4911@python.com,2019-12-16,False,6
4913,nombre4912,apelido4912,nombre4912.apelido4912@python.com,2019-03-14,True,132
4914,nombre4913,apelido4913,nombre4913.apelido4913@python.com,2019-03-26,True,31
4915,nombre4914,apelido4914,nombre4914.apelido4914@python.com,2019-05-29,False,187
4916,nombre4915,apelido4915,nombre4915.apelido4915@python.com,2019-09-06,True,87
4917,nombre4916,apelido4916,nombre4916.apelido4916@python.com,2019-10-18,True,74
4918,nombre4917,apelido4917,nombre4917.apelido4917@python.com,2019-09-20,True,145
4919,nombre4918,apelido4918,nombre4918.apelido4918@python.com,2019-06-21,True,6
4920,nombre4919,apelido4919,nombre4919.apelido4919@python.com,2019-02-23,True,87
4921,nombre4920,apelido4920,nombre4920.apelido4920@python.com,2019-03-01,True,155
4922,nombre4921,apelido4921,nombre4921.apelido4921@python.com,2019-05-04,False,102
4923,nombre4922,apelido4922,nombre4922.apelido4922@python.com,2019-08-08,True,80
4924,nombre4923,apelido4923,nombre4923.apelido4923@python.com,2019-07-12,False,117
4925,nombre4924,apelido4924,nombre4924.apelido4924@python.com,2019-10-23,True,167
4926,nombre4925,apelido4925,nombre4925.apelido4925@python.com,2019-06-27,True,198
4927,nombre4926,apelido4926,nombre4926.apelido4926@python.com,2019-07-08,True,48
4928,nombre4927,apelido4927,nombre4927.apelido4927@python.com,2019-10-18,True,14
4929,nombre4928,apelido4928,nombre4928.apelido4928@python.com,2019-08-07,True,35
4930,nombre4929,apelido4929,nombre4929.apelido4929@python.com,2019-06-09,False,120
4931,nombre4930,apelido4930,nombre4930.apelido4930@python.com,2019-10-30,False,115
4932,nombre4931,apelido4931,nombre4931.apelido4931@python.com,2019-10-15,True,109
4933,nombre4932,apelido4932,nombre4932.apelido4932@python.com,2019-03-28,False,143
4934,nombre4933,apelido4933,nombre4933.apelido4933@python.com,2019-09-06,True,68
4935,nombre4934,apelido4934,nombre4934.apelido4934@python.com,2019-11-30,True,129
4936,nombre4935,apelido4935,nombre4935.apelido4935@python.com,2019-03-09,True,94
4937,nombre4936,apelido4936,nombre4936.apelido4936@python.com,2019-10-16,True,57
4938,nombre4937,apelido4937,nombre4937.apelido4937@python.com,2019-01-02,True,94
4939,nombre4938,apelido4938,nombre4938.apelido4938@python.com,2019-04-13,True,10
4940,nombre4939,apelido4939,nombre4939.apelido4939@python.com,2019-05-30,True,90
4941,nombre4940,apelido4940,nombre4940.apelido4940@python.com,2019-11-08,True,56
4942,nombre4941,apelido4941,nombre4941.apelido4941@python.com,2019-11-05,True,37
4943,nombre4942,apelido4942,nombre4942.apelido4942@python.com,2019-03-12,True,41
4944,nombre4943,apelido4943,nombre4943.apelido4943@python.com,2019-03-23,True,24
4945,nombre4944,apelido4944,nombre4944.apelido4944@python.com,2019-09-09,True,12
4946,nombre4945,apelido4945,nombre4945.apelido4945@python.com,2019-11-30,True,67
4947,nombre4946,apelido4946,nombre4946.apelido4946@python.com,2019-03-05,False,146
4948,nombre4947,apelido4947,nombre4947.apelido4947@python.com,2019-06-03,False,87
4949,nombre4948,apelido4948,nombre4948.apelido4948@python.com,2019-07-04,True,56
4950,nombre4949,apelido4949,nombre4949.apelido4949@python.com,2019-01-17,True,183
4951,nombre4950,apelido4950,nombre4950.apelido4950@python.com,2019-01-03,True,58
4952,nombre4951,apelido4951,nombre4951.apelido4951@python.com,2019-07-18,True,109
4953,nombre4952,apelido4952,nombre4952.apelido4952@python.com,2019-02-24,True,143
4954,nombre4953,apelido4953,nombre4953.apelido4953@python.com,2019-02-07,True,71
4955,nombre4954,apelido4954,nombre4954.apelido4954@python.com,2019-08-08,True,97
4956,nombre4955,apelido4955,nombre4955.apelido4955@python.com,2019-11-11,False,106
4957,nombre4956,apelido4956,nombre4956.apelido4956@python.com,2019-09-21,True,161
4958,nombre4957,apelido4957,nombre4957.apelido4957@python.com,2019-02-12,False,33
4959,nombre4958,apelido4958,nombre4958.apelido4958@python.com,2019-08-12,True,145
4960,nombre4959,apelido4959,nombre4959.apelido4959@python.com,2019-12-22,False,184
4961,nombre4960,apelido4960,nombre4960.apelido4960@python.com,2019-07-01,True,130
4962,nombre4961,apelido4961,nombre4961.apelido4961@python.com,2019-12-14,True,59
4963,nombre4962,apelido4962,nombre4962.apelido4962@python.com,2019-11-01,True,169
4964,nombre4963,apelido4963,nombre4963.apelido4963@python.com,2019-11-17,True,84
4965,nombre4964,apelido4964,nombre4964.apelido4964@python.com,2019-02-24,True,133
4966,nombre4965,apelido4965,nombre4965.apelido4965@python.com,2019-10-01,True,76
4967,nombre4966,apelido4966,nombre4966.apelido4966@python.com,2019-01-14,True,61
4968,nombre4967,apelido4967,nombre4967.apelido4967@python.com,2019-08-28,True,141
4969,nombre4968,apelido4968,nombre4968.apelido4968@python.com,2019-09-27,True,10
4970,nombre4969,apelido4969,nombre4969.apelido4969@python.com,2019-05-12,True,74
4971,nombre4970,apelido4970,nombre4970.apelido4970@python.com,2019-11-28,True,30
4972,nombre4971,apelido4971,nombre4971.apelido4971@python.com,2019-06-13,True,193
4973,nombre4972,apelido4972,nombre4972.apelido4972@python.com,2019-04-08,True,16
4974,nombre4973,apelido4973,nombre4973.apelido4973@python.com,2019-11-04,True,99
4975,nombre4974,apelido4974,nombre4974.apelido4974@python.com,2019-05-24,True,188
4976,nombre4975,apelido4975,nombre4975.apelido4975@python.com,2019-03-22,True,38
4977,nombre4976,apelido4976,nombre4976.apelido4976@python.com,2019-08-23,True,111
4978,nombre4977,apelido4977,nombre4977.apelido4977@python.com,2019-09-16,True,118
4979,nombre4978,apelido4978,nombre4978.apelido4978@python.com,2019-10-17,False,85
4980,nombre4979,apelido4979,nombre4979.apelido4979@python.com,2019-10-15,True,187
4981,nombre4980,apelido4980,nombre4980.apelido4980@python.com,2019-03-05,True,71
4982,nombre4981,apelido4981,nombre4981.apelido4981@python.com,2019-08-16,True,196
4983,nombre4982,apelido4982,nombre4982.apelido4982@python.com,2019-10-03,True,58
4984,nombre4983,apelido4983,nombre4983.apelido4983@python.com,2019-12-08,False,134
4985,nombre4984,apelido4984,nombre4984.apelido4984@python.com,2019-05-04,True,34
4986,nombre4985,apelido4985,nombre4985.apelido4985@python.com,2019-11-19,True,160
4987,nombre4986,apelido4986,nombre4986.apelido4986@python.com,2019-04-12,True,84
4988,nombre4987,apelido4987,nombre4987.apelido4987@python.com,2019-10-21,False,162
4989,nombre4988,apelido4988,nombre4988.apelido4988@python.com,2019-10-01,False,112
4990,nombre4989,apelido4989,nombre4989.apelido4989@python.com,2019-06-25,False,29
4991,nombre4990,apelido4990,nombre4990.apelido4990@python.com,2019-05-16,True,163
4992,nombre4991,apelido4991,nombre4991.apelido4991@python.com,2019-10-25,True,5
4993,nombre4992,apelido4992,nombre4992.apelido4992@python.com,2019-03-18,True,152
4994,nombre4993,apelido4993,nombre4993.apelido4993@python.com,2019-12-17,True,138
4995,nombre4994,apelido4994,nombre4994.apelido4994@python.com,2019-12-09,True,73
4996,nombre4995,apelido4995,nombre4995.apelido4995@python.com,2019-02-20,False,38
4997,nombre4996,apelido4996,nombre4996.apelido4996@python.com,2019-09-18,True,1
4998,nombre4997,apelido4997,nombre4997.apelido4997@python.com,2019-12-14,True,127
4999,nombre4998,apelido4998,nombre4998.apelido4998@python.com,2019-06-08,True,159
5000,nombre4999,apelido4999,nombre4999.apelido4999@python.com,2019-02-11,True,16
5001,nombre5000,apelido5000,nombre5000.apelido5000@python.com,2019-07-31,True,149
5002,nombre5001,apelido5001,nombre5001.apelido5001@python.com,2019-05-23,False,125
5003,nombre5002,apelido5002,nombre5002.apelido5002@python.com,2019-11-01,False,27
5004,nombre5003,apelido5003,nombre5003.apelido5003@python.com,2019-06-11,True,83
5005,nombre5004,apelido5004,nombre5004.apelido5004@python.com,2019-03-30,True,109
5006,nombre5005,apelido5005,nombre5005.apelido5005@python.com,2019-07-13,False,42
5007,nombre5006,apelido5006,nombre5006.apelido5006@python.com,2019-11-13,True,65
5008,nombre5007,apelido5007,nombre5007.apelido5007@python.com,2019-06-22,True,9
5009,nombre5008,apelido5008,nombre5008.apelido5008@python.com,2019-04-01,True,160
5010,nombre5009,apelido5009,nombre5009.apelido5009@python.com,2019-11-20,True,71
5011,nombre5010,apelido5010,nombre5010.apelido5010@python.com,2019-03-27,True,63
5012,nombre5011,apelido5011,nombre5011.apelido5011@python.com,2019-09-12,True,154
5013,nombre5012,apelido5012,nombre5012.apelido5012@python.com,2019-08-07,True,185
5014,nombre5013,apelido5013,nombre5013.apelido5013@python.com,2019-08-19,False,75
5015,nombre5014,apelido5014,nombre5014.apelido5014@python.com,2019-10-12,False,182
5016,nombre5015,apelido5015,nombre5015.apelido5015@python.com,2019-08-29,True,164
5017,nombre5016,apelido5016,nombre5016.apelido5016@python.com,2019-12-30,True,177
5018,nombre5017,apelido5017,nombre5017.apelido5017@python.com,2019-07-29,True,190
5019,nombre5018,apelido5018,nombre5018.apelido5018@python.com,2019-05-22,True,184
5020,nombre5019,apelido5019,nombre5019.apelido5019@python.com,2019-05-25,False,166
5021,nombre5020,apelido5020,nombre5020.apelido5020@python.com,2019-11-30,False,154
5022,nombre5021,apelido5021,nombre5021.apelido5021@python.com,2019-09-22,True,104
5023,nombre5022,apelido5022,nombre5022.apelido5022@python.com,2019-01-31,True,52
5024,nombre5023,apelido5023,nombre5023.apelido5023@python.com,2019-07-26,True,31
5025,nombre5024,apelido5024,nombre5024.apelido5024@python.com,2019-02-09,False,9
5026,nombre5025,apelido5025,nombre5025.apelido5025@python.com,2019-08-25,True,125
5027,nombre5026,apelido5026,nombre5026.apelido5026@python.com,2019-06-12,False,186
5028,nombre5027,apelido5027,nombre5027.apelido5027@python.com,2019-12-05,True,198
5029,nombre5028,apelido5028,nombre5028.apelido5028@python.com,2019-08-19,True,114
5030,nombre5029,apelido5029,nombre5029.apelido5029@python.com,2019-09-23,False,15
5031,nombre5030,apelido5030,nombre5030.apelido5030@python.com,2019-08-25,True,59
5032,nombre5031,apelido5031,nombre5031.apelido5031@python.com,2019-08-22,False,83
5033,nombre5032,apelido5032,nombre5032.apelido5032@python.com,2019-11-05,False,104
5034,nombre5033,apelido5033,nombre5033.apelido5033@python.com,2019-04-04,True,134
5035,nombre5034,apelido5034,nombre5034.apelido5034@python.com,2019-01-25,True,56
5036,nombre5035,apelido5035,nombre5035.apelido5035@python.com,2019-07-29,True,7
5037,nombre5036,apelido5036,nombre5036.apelido5036@python.com,2019-10-12,True,161
5038,nombre5037,apelido5037,nombre5037.apelido5037@python.com,2019-03-01,True,17
5039,nombre5038,apelido5038,nombre5038.apelido5038@python.com,2019-12-17,True,114
5040,nombre5039,apelido5039,nombre5039.apelido5039@python.com,2019-03-16,False,23
5041,nombre5040,apelido5040,nombre5040.apelido5040@python.com,2019-01-28,True,53
5042,nombre5041,apelido5041,nombre5041.apelido5041@python.com,2019-09-29,True,82
5043,nombre5042,apelido5042,nombre5042.apelido5042@python.com,2019-07-20,True,156
5044,nombre5043,apelido5043,nombre5043.apelido5043@python.com,2019-09-25,True,137
5045,nombre5044,apelido5044,nombre5044.apelido5044@python.com,2019-08-29,False,175
5046,nombre5045,apelido5045,nombre5045.apelido5045@python.com,2019-02-26,True,180
5047,nombre5046,apelido5046,nombre5046.apelido5046@python.com,2019-03-25,False,18
5048,nombre5047,apelido5047,nombre5047.apelido5047@python.com,2019-07-19,False,155
5049,nombre5048,apelido5048,nombre5048.apelido5048@python.com,2019-04-23,True,133
5050,nombre5049,apelido5049,nombre5049.apelido5049@python.com,2019-02-02,True,39
5051,nombre5050,apelido5050,nombre5050.apelido5050@python.com,2019-02-04,True,83
5052,nombre5051,apelido5051,nombre5051.apelido5051@python.com,2019-07-24,True,52
5053,nombre5052,apelido5052,nombre5052.apelido5052@python.com,2019-11-17,False,34
5054,nombre5053,apelido5053,nombre5053.apelido5053@python.com,2019-08-17,True,186
5055,nombre5054,apelido5054,nombre5054.apelido5054@python.com,2019-02-08,False,99
5056,nombre5055,apelido5055,nombre5055.apelido5055@python.com,2019-02-11,True,79
5057,nombre5056,apelido5056,nombre5056.apelido5056@python.com,2019-12-29,False,181
5058,nombre5057,apelido5057,nombre5057.apelido5057@python.com,2019-10-16,True,165
5059,nombre5058,apelido5058,nombre5058.apelido5058@python.com,2019-07-11,True,49
5060,nombre5059,apelido5059,nombre5059.apelido5059@python.com,2019-01-04,True,105
5061,nombre5060,apelido5060,nombre5060.apelido5060@python.com,2019-06-07,True,193
5062,nombre5061,apelido5061,nombre5061.apelido5061@python.com,2019-03-28,False,86
5063,nombre5062,apelido5062,nombre5062.apelido5062@python.com,2019-10-05,True,60
5064,nombre5063,apelido5063,nombre5063.apelido5063@python.com,2019-06-01,True,69
5065,nombre5064,apelido5064,nombre5064.apelido5064@python.com,2019-09-28,True,100
5066,nombre5065,apelido5065,nombre5065.apelido5065@python.com,2019-01-22,True,60
5067,nombre5066,apelido5066,nombre5066.apelido5066@python.com,2019-08-12,False,57
5068,nombre5067,apelido5067,nombre5067.apelido5067@python.com,2019-07-20,True,116
5069,nombre5068,apelido5068,nombre5068.apelido5068@python.com,2019-12-21,True,136
5070,nombre5069,apelido5069,nombre5069.apelido5069@python.com,2019-07-25,False,107
5071,nombre5070,apelido5070,nombre5070.apelido5070@python.com,2019-12-29,False,149
5072,nombre5071,apelido5071,nombre5071.apelido5071@python.com,2019-12-17,False,101
5073,nombre5072,apelido5072,nombre5072.apelido5072@python.com,2019-01-18,True,13
5074,nombre5073,apelido5073,nombre5073.apelido5073@python.com,2019-06-17,False,108
5075,nombre5074,apelido5074,nombre5074.apelido5074@python.com,2019-11-03,True,191
5076,nombre5075,apelido5075,nombre5075.apelido5075@python.com,2019-05-27,True,22
5077,nombre5076,apelido5076,nombre5076.apelido5076@python.com,2019-05-19,False,88
5078,nombre5077,apelido5077,nombre5077.apelido5077@python.com,2019-12-28,False,159
5079,nombre5078,apelido5078,nombre5078.apelido5078@python.com,2019-11-28,True,154
5080,nombre5079,apelido5079,nombre5079.apelido5079@python.com,2019-08-07,True,78
5081,nombre5080,apelido5080,nombre5080.apelido5080@python.com,2019-05-19,False,49
5082,nombre5081,apelido5081,nombre5081.apelido5081@python.com,2019-12-30,False,79
5083,nombre5082,apelido5082,nombre5082.apelido5082@python.com,2019-11-22,False,80
5084,nombre5083,apelido5083,nombre5083.apelido5083@python.com,2019-01-26,False,9
5085,nombre5084,apelido5084,nombre5084.apelido5084@python.com,2019-02-12,True,20
5086,nombre5085,apelido5085,nombre5085.apelido5085@python.com,2019-07-10,True,83
5087,nombre5086,apelido5086,nombre5086.apelido5086@python.com,2019-12-12,True,169
5088,nombre5087,apelido5087,nombre5087.apelido5087@python.com,2019-11-07,False,104
5089,nombre5088,apelido5088,nombre5088.apelido5088@python.com,2019-03-31,False,155
5090,nombre5089,apelido5089,nombre5089.apelido5089@python.com,2019-05-13,True,31
5091,nombre5090,apelido5090,nombre5090.apelido5090@python.com,2019-08-05,True,110
5092,nombre5091,apelido5091,nombre5091.apelido5091@python.com,2019-07-30,True,9
5093,nombre5092,apelido5092,nombre5092.apelido5092@python.com,2019-03-06,True,53
5094,nombre5093,apelido5093,nombre5093.apelido5093@python.com,2019-01-02,True,93
5095,nombre5094,apelido5094,nombre5094.apelido5094@python.com,2019-06-30,False,6
5096,nombre5095,apelido5095,nombre5095.apelido5095@python.com,2019-12-13,True,187
5097,nombre5096,apelido5096,nombre5096.apelido5096@python.com,2019-07-14,True,96
5098,nombre5097,apelido5097,nombre5097.apelido5097@python.com,2019-10-04,True,60
5099,nombre5098,apelido5098,nombre5098.apelido5098@python.com,2019-08-28,True,133
5100,nombre5099,apelido5099,nombre5099.apelido5099@python.com,2019-05-04,True,36
5101,nombre5100,apelido5100,nombre5100.apelido5100@python.com,2019-11-30,True,188
5102,nombre5101,apelido5101,nombre5101.apelido5101@python.com,2019-03-30,True,168
5103,nombre5102,apelido5102,nombre5102.apelido5102@python.com,2019-05-29,True,179
5104,nombre5103,apelido5103,nombre5103.apelido5103@python.com,2019-07-01,False,104
5105,nombre5104,apelido5104,nombre5104.apelido5104@python.com,2019-10-09,True,17
5106,nombre5105,apelido5105,nombre5105.apelido5105@python.com,2019-10-17,True,23
5107,nombre5106,apelido5106,nombre5106.apelido5106@python.com,2019-01-16,True,35
5108,nombre5107,apelido5107,nombre5107.apelido5107@python.com,2019-04-25,True,79
5109,nombre5108,apelido5108,nombre5108.apelido5108@python.com,2019-01-23,False,106
5110,nombre5109,apelido5109,nombre5109.apelido5109@python.com,2019-12-30,True,11
5111,nombre5110,apelido5110,nombre5110.apelido5110@python.com,2019-12-20,False,67
5112,nombre5111,apelido5111,nombre5111.apelido5111@python.com,2019-10-22,False,64
5113,nombre5112,apelido5112,nombre5112.apelido5112@python.com,2019-10-07,True,128
5114,nombre5113,apelido5113,nombre5113.apelido5113@python.com,2019-03-18,True,159
5115,nombre5114,apelido5114,nombre5114.apelido5114@python.com,2019-10-20,True,138
5116,nombre5115,apelido5115,nombre5115.apelido5115@python.com,2019-01-15,True,32
5117,nombre5116,apelido5116,nombre5116.apelido5116@python.com,2019-11-04,True,31
5118,nombre5117,apelido5117,nombre5117.apelido5117@python.com,2019-05-05,True,194
5119,nombre5118,apelido5118,nombre5118.apelido5118@python.com,2019-03-08,True,109
5120,nombre5119,apelido5119,nombre5119.apelido5119@python.com,2019-08-03,True,69
5121,nombre5120,apelido5120,nombre5120.apelido5120@python.com,2019-04-13,True,95
5122,nombre5121,apelido5121,nombre5121.apelido5121@python.com,2019-10-08,True,199
5123,nombre5122,apelido5122,nombre5122.apelido5122@python.com,2019-01-27,False,42
5124,nombre5123,apelido5123,nombre5123.apelido5123@python.com,2019-06-10,False,117
5125,nombre5124,apelido5124,nombre5124.apelido5124@python.com,2019-06-15,True,58
5126,nombre5125,apelido5125,nombre5125.apelido5125@python.com,2019-08-07,True,24
5127,nombre5126,apelido5126,nombre5126.apelido5126@python.com,2019-02-14,False,105
5128,nombre5127,apelido5127,nombre5127.apelido5127@python.com,2019-02-07,False,94
5129,nombre5128,apelido5128,nombre5128.apelido5128@python.com,2019-01-21,False,177
5130,nombre5129,apelido5129,nombre5129.apelido5129@python.com,2019-03-29,True,76
5131,nombre5130,apelido5130,nombre5130.apelido5130@python.com,2019-06-11,True,137
5132,nombre5131,apelido5131,nombre5131.apelido5131@python.com,2019-09-03,False,107
5133,nombre5132,apelido5132,nombre5132.apelido5132@python.com,2019-12-13,True,11
5134,nombre5133,apelido5133,nombre5133.apelido5133@python.com,2019-11-19,True,50
5135,nombre5134,apelido5134,nombre5134.apelido5134@python.com,2019-02-07,True,3
5136,nombre5135,apelido5135,nombre5135.apelido5135@python.com,2019-12-24,False,11
5137,nombre5136,apelido5136,nombre5136.apelido5136@python.com,2019-01-22,False,53
5138,nombre5137,apelido5137,nombre5137.apelido5137@python.com,2019-03-22,True,46
5139,nombre5138,apelido5138,nombre5138.apelido5138@python.com,2019-07-27,True,142
5140,nombre5139,apelido5139,nombre5139.apelido5139@python.com,2019-09-03,True,176
5141,nombre5140,apelido5140,nombre5140.apelido5140@python.com,2019-08-27,True,2
5142,nombre5141,apelido5141,nombre5141.apelido5141@python.com,2019-05-19,True,54
5143,nombre5142,apelido5142,nombre5142.apelido5142@python.com,2019-03-31,True,147
5144,nombre5143,apelido5143,nombre5143.apelido5143@python.com,2019-11-19,True,134
5145,nombre5144,apelido5144,nombre5144.apelido5144@python.com,2019-10-23,True,198
5146,nombre5145,apelido5145,nombre5145.apelido5145@python.com,2019-06-25,True,94
5147,nombre5146,apelido5146,nombre5146.apelido5146@python.com,2019-10-26,True,122
5148,nombre5147,apelido5147,nombre5147.apelido5147@python.com,2019-12-23,True,160
5149,nombre5148,apelido5148,nombre5148.apelido5148@python.com,2019-08-12,False,131
5150,nombre5149,apelido5149,nombre5149.apelido5149@python.com,2019-12-18,True,95
5151,nombre5150,apelido5150,nombre5150.apelido5150@python.com,2019-01-29,False,36
5152,nombre5151,apelido5151,nombre5151.apelido5151@python.com,2019-05-21,False,85
5153,nombre5152,apelido5152,nombre5152.apelido5152@python.com,2019-07-16,False,114
5154,nombre5153,apelido5153,nombre5153.apelido5153@python.com,2019-06-27,False,30
5155,nombre5154,apelido5154,nombre5154.apelido5154@python.com,2019-09-27,False,102
5156,nombre5155,apelido5155,nombre5155.apelido5155@python.com,2019-08-21,True,151
5157,nombre5156,apelido5156,nombre5156.apelido5156@python.com,2019-05-31,True,160
5158,nombre5157,apelido5157,nombre5157.apelido5157@python.com,2019-07-14,True,93
5159,nombre5158,apelido5158,nombre5158.apelido5158@python.com,2019-09-13,False,5
5160,nombre5159,apelido5159,nombre5159.apelido5159@python.com,2019-07-18,False,63
5161,nombre5160,apelido5160,nombre5160.apelido5160@python.com,2019-07-11,True,87
5162,nombre5161,apelido5161,nombre5161.apelido5161@python.com,2019-07-26,True,191
5163,nombre5162,apelido5162,nombre5162.apelido5162@python.com,2019-03-26,True,85
5164,nombre5163,apelido5163,nombre5163.apelido5163@python.com,2019-07-02,True,65
5165,nombre5164,apelido5164,nombre5164.apelido5164@python.com,2019-06-28,True,96
5166,nombre5165,apelido5165,nombre5165.apelido5165@python.com,2019-04-08,True,6
5167,nombre5166,apelido5166,nombre5166.apelido5166@python.com,2019-08-08,True,68
5168,nombre5167,apelido5167,nombre5167.apelido5167@python.com,2019-03-20,True,77
5169,nombre5168,apelido5168,nombre5168.apelido5168@python.com,2019-02-12,False,113
5170,nombre5169,apelido5169,nombre5169.apelido5169@python.com,2019-10-12,True,161
5171,nombre5170,apelido5170,nombre5170.apelido5170@python.com,2019-08-11,False,152
5172,nombre5171,apelido5171,nombre5171.apelido5171@python.com,2019-03-22,True,186
5173,nombre5172,apelido5172,nombre5172.apelido5172@python.com,2019-07-31,False,96
5174,nombre5173,apelido5173,nombre5173.apelido5173@python.com,2019-11-30,True,96
5175,nombre5174,apelido5174,nombre5174.apelido5174@python.com,2019-06-02,True,155
5176,nombre5175,apelido5175,nombre5175.apelido5175@python.com,2019-01-15,False,110
5177,nombre5176,apelido5176,nombre5176.apelido5176@python.com,2019-11-16,True,10
5178,nombre5177,apelido5177,nombre5177.apelido5177@python.com,2019-06-12,True,164
5179,nombre5178,apelido5178,nombre5178.apelido5178@python.com,2019-07-13,False,160
5180,nombre5179,apelido5179,nombre5179.apelido5179@python.com,2019-09-30,False,1
5181,nombre5180,apelido5180,nombre5180.apelido5180@python.com,2019-11-23,False,122
5182,nombre5181,apelido5181,nombre5181.apelido5181@python.com,2019-04-16,True,88
5183,nombre5182,apelido5182,nombre5182.apelido5182@python.com,2019-10-07,True,103
5184,nombre5183,apelido5183,nombre5183.apelido5183@python.com,2019-05-23,False,88
5185,nombre5184,apelido5184,nombre5184.apelido5184@python.com,2019-06-07,True,179
5186,nombre5185,apelido5185,nombre5185.apelido5185@python.com,2019-02-23,True,173
5187,nombre5186,apelido5186,nombre5186.apelido5186@python.com,2019-02-05,True,19
5188,nombre5187,apelido5187,nombre5187.apelido5187@python.com,2019-04-28,True,41
5189,nombre5188,apelido5188,nombre5188.apelido5188@python.com,2019-11-05,True,167
5190,nombre5189,apelido5189,nombre5189.apelido5189@python.com,2019-08-25,True,47
5191,nombre5190,apelido5190,nombre5190.apelido5190@python.com,2019-02-20,True,110
5192,nombre5191,apelido5191,nombre5191.apelido5191@python.com,2019-03-18,True,156
5193,nombre5192,apelido5192,nombre5192.apelido5192@python.com,2019-07-19,True,132
5194,nombre5193,apelido5193,nombre5193.apelido5193@python.com,2019-09-13,False,103
5195,nombre5194,apelido5194,nombre5194.apelido5194@python.com,2019-05-31,True,192
5196,nombre5195,apelido5195,nombre5195.apelido5195@python.com,2019-07-23,True,119
5197,nombre5196,apelido5196,nombre5196.apelido5196@python.com,2019-11-24,True,121
5198,nombre5197,apelido5197,nombre5197.apelido5197@python.com,2019-07-13,True,182
5199,nombre5198,apelido5198,nombre5198.apelido5198@python.com,2019-04-11,True,198
5200,nombre5199,apelido5199,nombre5199.apelido5199@python.com,2019-07-07,True,73
5201,nombre5200,apelido5200,nombre5200.apelido5200@python.com,2019-09-11,False,168
5202,nombre5201,apelido5201,nombre5201.apelido5201@python.com,2019-06-17,False,78
5203,nombre5202,apelido5202,nombre5202.apelido5202@python.com,2019-02-11,False,140
5204,nombre5203,apelido5203,nombre5203.apelido5203@python.com,2019-07-15,True,105
5205,nombre5204,apelido5204,nombre5204.apelido5204@python.com,2019-12-20,True,133
5206,nombre5205,apelido5205,nombre5205.apelido5205@python.com,2019-10-29,True,101
5207,nombre5206,apelido5206,nombre5206.apelido5206@python.com,2019-09-09,False,120
5208,nombre5207,apelido5207,nombre5207.apelido5207@python.com,2019-09-28,True,10
5209,nombre5208,apelido5208,nombre5208.apelido5208@python.com,2019-05-23,False,139
5210,nombre5209,apelido5209,nombre5209.apelido5209@python.com,2019-10-09,True,196
5211,nombre5210,apelido5210,nombre5210.apelido5210@python.com,2019-05-12,True,11
5212,nombre5211,apelido5211,nombre5211.apelido5211@python.com,2019-11-28,True,46
5213,nombre5212,apelido5212,nombre5212.apelido5212@python.com,2019-09-05,False,172
5214,nombre5213,apelido5213,nombre5213.apelido5213@python.com,2019-12-12,True,73
5215,nombre5214,apelido5214,nombre5214.apelido5214@python.com,2019-02-02,True,32
5216,nombre5215,apelido5215,nombre5215.apelido5215@python.com,2019-02-03,True,119
5217,nombre5216,apelido5216,nombre5216.apelido5216@python.com,2019-11-07,True,188
5218,nombre5217,apelido5217,nombre5217.apelido5217@python.com,2019-05-07,False,159
5219,nombre5218,apelido5218,nombre5218.apelido5218@python.com,2019-10-11,False,165
5220,nombre5219,apelido5219,nombre5219.apelido5219@python.com,2019-08-11,False,80
